id,city,source,page,title,content,full_text,url
271107,Ha Noi,congdanso_hanoi,6,,"Xe 29H94319 Thường xuyên dừng đỗ ở nơi có biển cấm dừng đỗ, gây ảnh hưởng đến an toàn giao thông đường bộ, gây ách tắc giao thông",". Xe 29H94319 Thường xuyên dừng đỗ ở nơi có biển cấm dừng đỗ, gây ảnh hưởng đến an toàn giao thông đường bộ, gây ách tắc giao thông",https://congdanso.hanoi.gov.vn/phan-anh/xe-29h94319-thuong-xuyen-can-tro-giao-thong-271107
270535,Ha Noi,congdanso_hanoi,6,,"Xe oto người để bên đường vào lúc 7h sáng, khiến giao thông di chuyển bị ùn tắc",". Xe oto người để bên đường vào lúc 7h sáng, khiến giao thông di chuyển bị ùn tắc",https://congdanso.hanoi.gov.vn/phan-anh/un-tac-270535
268378,Ha Noi,congdanso_hanoi,6,,"Không thể chấp nhận được khi mà toàn TP Hà Nội đang đẩy mạnh an ninh trật tự, văn minh đô thị nhưng ngay giữa trung tâm phường Bồ Đề. Tại ngõ 390 Nguyễn Văn Cừ có đến 5 toà chung cư cao cấp nhưng ng dân mặc nhiên đỗ ô tô xe máy giữa đường, long đường dù có biển cấm đỗ. Tắt máy bỏ đi gây cản trở giao thông sinh hoạt của cả nghìn con người tại đây. Điều đáng nói là sự việc này lặp đi lặp lại hàng ngày mà không ai quan tâm, Mong các cấp lãnh đạo làm triệt để để bà con đi lại dễ dàng",". Không thể chấp nhận được khi mà toàn TP Hà Nội đang đẩy mạnh an ninh trật tự, văn minh đô thị nhưng ngay giữa trung tâm phường Bồ Đề. Tại ngõ 390 Nguyễn Văn Cừ có đến 5 toà chung cư cao cấp nhưng ng dân mặc nhiên đỗ ô tô xe máy giữa đường, long đường dù có biển cấm đỗ. Tắt máy bỏ đi gây cản trở giao thông sinh hoạt của cả nghìn con người tại đây. Điều đáng nói là sự việc này lặp đi lặp lại hàng ngày mà không ai quan tâm, Mong các cấp lãnh đạo làm triệt để để bà con đi lại dễ dàng",https://congdanso.hanoi.gov.vn/phan-anh/ngo-390-nguyen-van-cu-o-to-xe-may-thuong-xuyen-do-vo-toi-va---trat-tu-o-dau-268378
269634,Ha Noi,congdanso_hanoi,6,,"Kính gửi phòng CSGT TP Hà Nội, Tôi đã gặp nhiều trường hợp các phương tiện giao thông đặc biệt là oto đi ngược chiều từ ngõ 289A Khuất Duy Tiến sang Thăng Long Number One gây cản trở và nguy hiểm cho các phương tiện đang di chuyển đúng chiều. Ví dụ xe oto bks 30K-32891 trong video đính kèm. Đề nghị các đồng chí theo dõi và có hình thức xử lý làm gương. Xin cảm ơn!",". Kính gửi phòng CSGT TP Hà Nội, Tôi đã gặp nhiều trường hợp các phương tiện giao thông đặc biệt là oto đi ngược chiều từ ngõ 289A Khuất Duy Tiến sang Thăng Long Number One gây cản trở và nguy hiểm cho các phương tiện đang di chuyển đúng chiều. Ví dụ xe oto bks 30K-32891 trong video đính kèm. Đề nghị các đồng chí theo dõi và có hình thức xử lý làm gương. Xin cảm ơn!",https://congdanso.hanoi.gov.vn/phan-anh/xe-oto-di-nguoc-chieu-tu-ngo-289a-khat-duy-tien-sang-thang-long-number-one-269634
270593,Ha Noi,congdanso_hanoi,6,,"Ngõ 47 Hà Kế Tấn phường phương liệt 1 loạt xe đỗ dưới lòng đường, đỗ ngày đêm lấn chiếm lòng đường ảnh hưởng đến việc đi lại của người dân",". Ngõ 47 Hà Kế Tấn phường phương liệt 1 loạt xe đỗ dưới lòng đường, đỗ ngày đêm lấn chiếm lòng đường ảnh hưởng đến việc đi lại của người dân",https://congdanso.hanoi.gov.vn/phan-anh/do-xe-long-duong-270593
273900,Ha Noi,congdanso_hanoi,6,,Vị trí cấm đỗ xe nhưng người dân cố tình cho các xe du lịch đỗ lấn chiếm đường đi,. Vị trí cấm đỗ xe nhưng người dân cố tình cho các xe du lịch đỗ lấn chiếm đường đi,https://congdanso.hanoi.gov.vn/phan-anh/lan-chiem-long-duong-273900
260293,Ha Noi,congdanso_hanoi,6,,"Ngã 3 Kiểu Mai Cầu Diễn ngày nào cũng tắc nghẽn kéo dài đến tận Văn Tiến Dũng, 1 tuần có 1-2 ngày lực lượng chức năng đứng phân luồng thì thông được, còn lại tắc nghẽn giao thông, người dân đi lại khó khắn vất vả. Trời nắng nóng đường bụi bặm. Tại sao ko lắp đèn tín hiệu giao thông?",". Ngã 3 Kiểu Mai Cầu Diễn ngày nào cũng tắc nghẽn kéo dài đến tận Văn Tiến Dũng, 1 tuần có 1-2 ngày lực lượng chức năng đứng phân luồng thì thông được, còn lại tắc nghẽn giao thông, người dân đi lại khó khắn vất vả. Trời nắng nóng đường bụi bặm. Tại sao ko lắp đèn tín hiệu giao thông?",https://congdanso.hanoi.gov.vn/phan-anh/tac-nghen-giao-thong-keo-dai-tu-kieu-mai-den-van-tien-dung-260293
269808,Ha Noi,congdanso_hanoi,6,,"thời gian đèn tín hiệu giao thông đoạn cây xăng Nam Đồng, hướng đi Nguyễn Lương Bằng chưa hợp lý, đèn xanh quá ít, đèn đỏ quá lâu, gây ún tắc đường kéo dài từ sáng tới tối.",". thời gian đèn tín hiệu giao thông đoạn cây xăng Nam Đồng, hướng đi Nguyễn Lương Bằng chưa hợp lý, đèn xanh quá ít, đèn đỏ quá lâu, gây ún tắc đường kéo dài từ sáng tới tối.",https://congdanso.hanoi.gov.vn/phan-anh/de-nghi-dieu-chinh-thoi-gian-den-giao-thong-269808
266739,Ha Noi,congdanso_hanoi,6,,"Khi xe ô tô đi 2/3 quãng đường lên dốc đê, bên cạnh là gờ ô tô không thể vượt qua. Ô tô BKS30E68526 cố tình dừng xe đầu dốc xuống, không cho xe đang lên dốc lưu thông gây tắc đường, mất an toàn giao thông!",". Khi xe ô tô đi 2/3 quãng đường lên dốc đê, bên cạnh là gờ ô tô không thể vượt qua. Ô tô BKS30E68526 cố tình dừng xe đầu dốc xuống, không cho xe đang lên dốc lưu thông gây tắc đường, mất an toàn giao thông!",https://congdanso.hanoi.gov.vn/phan-anh/khong-nhuong-duong-cho-xe-len-doc-266739
266057,Ha Noi,congdanso_hanoi,6,,"Tôi đã gửi ba phản ánh lên cấp chính quyền của Hà Nội để giải quyết nhưng đến hôm nay xe chạy tốc độ càng nhiều , trọng tải lớn liên tục suốt ngày , đêm rất mong nhà nước và cấp trên có thẩm quyền giải quyết giúp dân, mất ăn, mất ngủ, nhà rung lắc ,suốt ngày suốt đêm tiếng ồn ,bụi người dân tha thiết mong cấp có thẩm quyền xử lý giúp dân càng nhanh càng tốt",". Tôi đã gửi ba phản ánh lên cấp chính quyền của Hà Nội để giải quyết nhưng đến hôm nay xe chạy tốc độ càng nhiều , trọng tải lớn liên tục suốt ngày , đêm rất mong nhà nước và cấp trên có thẩm quyền giải quyết giúp dân, mất ăn, mất ngủ, nhà rung lắc ,suốt ngày suốt đêm tiếng ồn ,bụi người dân tha thiết mong cấp có thẩm quyền xử lý giúp dân càng nhanh càng tốt",https://congdanso.hanoi.gov.vn/phan-anh/phan-anh-tai-lk378-lo16khu-c-dv-hoa-binh-266057
266263,Ha Noi,congdanso_hanoi,7,,Vi phạm giao thông đường 21b,. Vi phạm giao thông đường 21b,https://congdanso.hanoi.gov.vn/phan-anh/vi-pham-giao-thong-266263
265899,Ha Noi,congdanso_hanoi,7,,"Kính gửi : UBND phường Yên Nghĩa Kính gửi: Công an phường Yên Nghĩa Hiện nay, tại tuyến đường quanh khu đô thị HH2 ABCDE tình trạng xe tải, xe ben lưu thông với mật độ dày đặc đang gây ra những hệ lụy nghiêm trọng: Ô nhiễm môi trường: Các xe chở vật liệu xây dựng không được che chắn kỹ lưỡng làm rơi vãi đất đá, gây bụi mù mịt, ảnh hưởng trực tiếp đến sức khỏe (đặc biệt là người già và trẻ nhỏ) và việc kinh doanh, sinh hoạt của người dân. Mất an toàn giao thông: Nhiều xe tải chạy với tốc độ cao, lấn làn, bấm còi hơi âm lượng lớn, đặc biệt vào các khung giờ cao điểm và ban đêm, gây nguy hiểm trực tiếp cho người tham gia giao thông và làm mất giấc ngủ của cư dân. Xuống cấp hạ tầng: Trọng tải lớn của các phương tiện này đang làm bề mặt đường bị bong tróc, tạo thành các ""ổ gà"", tiềm ẩn nguy cơ tai nạn. 2. Yêu cầu kiến nghị Để đảm bảo môi trường sống trong lành và an toàn cho nhân dân, tôi kính đề nghị UBND Phường và các cơ quan chức năng xem xét, thực hiện các biện pháp sau: Tăng cường tuần tra, kiểm soát: Xử lý nghiêm các trường hợp xe quá khổ, quá tải, xe không che chắn để rơi vãi vật liệu. Lắp đặt biển báo hạn chế: Xem xét đặt biển cấm theo giờ hoặc biển hạn chế trọng tải đối với xe ben, xe tải vào các tuyến đường dân sinh. Vệ sinh môi trường: Yêu cầu các đơn vị chủ quản phương tiện hoặc đơn vị thi công có biện pháp rửa đường và dọn dẹp vật liệu rơi vãi trên đường, thông các đường cống thoát nước vì sắp tới mùa mưa sẽ gây ngập lụt cục bộ tại khu vực do đất cát rơi xuống. Lắp đặt camera giám sát: Để phạt nguội các hành vi vi phạm trật tự an toàn giao thông tại khu vực này. Tôi cam kết những thông tin phản ánh trên là hoàn toàn đúng sự thật và sẵn sàng phối hợp với quý cơ quan để xác minh khi cần thiết. Kính mong Quý cơ quan sớm có biện pháp giải quyết kịp thời để ổn định đời sống nhân dân. Tôi xin chân thành cảm ơn!",". Kính gửi : UBND phường Yên Nghĩa Kính gửi: Công an phường Yên Nghĩa Hiện nay, tại tuyến đường quanh khu đô thị HH2 ABCDE tình trạng xe tải, xe ben lưu thông với mật độ dày đặc đang gây ra những hệ lụy nghiêm trọng: Ô nhiễm môi trường: Các xe chở vật liệu xây dựng không được che chắn kỹ lưỡng làm rơi vãi đất đá, gây bụi mù mịt, ảnh hưởng trực tiếp đến sức khỏe (đặc biệt là người già và trẻ nhỏ) và việc kinh doanh, sinh hoạt của người dân. Mất an toàn giao thông: Nhiều xe tải chạy với tốc độ cao, lấn làn, bấm còi hơi âm lượng lớn, đặc biệt vào các khung giờ cao điểm và ban đêm, gây nguy hiểm trực tiếp cho người tham gia giao thông và làm mất giấc ngủ của cư dân. Xuống cấp hạ tầng: Trọng tải lớn của các phương tiện này đang làm bề mặt đường bị bong tróc, tạo thành các ""ổ gà"", tiềm ẩn nguy cơ tai nạn. 2. Yêu cầu kiến nghị Để đảm bảo môi trường sống trong lành và an toàn cho nhân dân, tôi kính đề nghị UBND Phường và các cơ quan chức năng xem xét, thực hiện các biện pháp sau: Tăng cường tuần tra, kiểm soát: Xử lý nghiêm các trường hợp xe quá khổ, quá tải, xe không che chắn để rơi vãi vật liệu. Lắp đặt biển báo hạn chế: Xem xét đặt biển cấm theo giờ hoặc biển hạn chế trọng tải đối với xe ben, xe tải vào các tuyến đường dân sinh. Vệ sinh môi trường: Yêu cầu các đơn vị chủ quản phương tiện hoặc đơn vị thi công có biện pháp rửa đường và dọn dẹp vật liệu rơi vãi trên đường, thông các đường cống thoát nước vì sắp tới mùa mưa sẽ gây ngập lụt cục bộ tại khu vực do đất cát rơi xuống. Lắp đặt camera giám sát: Để phạt nguội các hành vi vi phạm trật tự an toàn giao thông tại khu vực này. Tôi cam kết những thông tin phản ánh trên là hoàn toàn đúng sự thật và sẵn sàng phối hợp với quý cơ quan để xác minh khi cần thiết. Kính mong Quý cơ quan sớm có biện pháp giải quyết kịp thời để ổn định đời sống nhân dân. Tôi xin chân thành cảm ơn!",https://congdanso.hanoi.gov.vn/phan-anh/moi-truong-khu-dan-cu-o-nhiem-bui-ngiem-trong-265899
269118,Ha Noi,congdanso_hanoi,7,,"12h49 ngày 18/4/2026 trên đường cự Khối thuộc phường long biên, xe tải có biển số 38C19166 đã có hành vi lái xe thiếu an toàn: sử dụng điện thoại thò hẳn ra ngoài xe khi đang lái + quay đầu nơi giao nhau thiếu quan sát, không bật xi nhan…",". 12h49 ngày 18/4/2026 trên đường cự Khối thuộc phường long biên, xe tải có biển số 38C19166 đã có hành vi lái xe thiếu an toàn: sử dụng điện thoại thò hẳn ra ngoài xe khi đang lái + quay đầu nơi giao nhau thiếu quan sát, không bật xi nhan…",https://congdanso.hanoi.gov.vn/phan-anh/vi-pham-giao-thong-gay-nguy-hiem-269118
251395,Ha Noi,congdanso_hanoi,7,,"Tôi phản ánh việc đặt biển cấm ô tô tại khu vực số 24 đường Võ Chí Công chưa phù hợp với thực tế giao thông. Toàn tuyến Võ Chí Công ô tô vẫn lưu thông bình thường, tuy nhiên tại vị trí này lại cắm biển cấm ô tô gây mâu thuẫn trong tổ chức giao thông, khiến người tham gia giao thông dễ hiểu nhầm và có nguy cơ vi phạm không rõ ràng. Kính đề nghị cơ quan chức năng kiểm tra, rà soát và điều chỉnh lại biển báo cho phù hợp nhằm đảm bảo an toàn và thống nhất giao thông.",". Tôi phản ánh việc đặt biển cấm ô tô tại khu vực số 24 đường Võ Chí Công chưa phù hợp với thực tế giao thông. Toàn tuyến Võ Chí Công ô tô vẫn lưu thông bình thường, tuy nhiên tại vị trí này lại cắm biển cấm ô tô gây mâu thuẫn trong tổ chức giao thông, khiến người tham gia giao thông dễ hiểu nhầm và có nguy cơ vi phạm không rõ ràng. Kính đề nghị cơ quan chức năng kiểm tra, rà soát và điều chỉnh lại biển báo cho phù hợp nhằm đảm bảo an toàn và thống nhất giao thông.",https://congdanso.hanoi.gov.vn/phan-anh/phan-anh-bien-cam-o-to-bat-hop-ly-tai-so-24-vo-chi-cong-251395
258902,Ha Noi,congdanso_hanoi,7,,Lấn chiếm vỉa hè để bán hàng,. Lấn chiếm vỉa hè để bán hàng,https://congdanso.hanoi.gov.vn/phan-anh/lan-chiem-via-he-de-ban-hang-258902
240909,Ha Noi,congdanso_hanoi,7,,"Nắp cống vỉa hè bị sụp rất nguy hiểm, có nhiều trẻ con và người đi lại, đã có cháu bị ngã và rất nguy hiểm, mong cơ quan chức năng sửa lại",". Nắp cống vỉa hè bị sụp rất nguy hiểm, có nhiều trẻ con và người đi lại, đã có cháu bị ngã và rất nguy hiểm, mong cơ quan chức năng sửa lại",https://congdanso.hanoi.gov.vn/phan-anh/via-he-bi-hong-240909
263345,Ha Noi,congdanso_hanoi,7,,Đoạn đường này rất hay xảy ra tai nạn mà không thấy 1 chính quyền các cấp nào vào can thiệp để làm giảm tốc dọc 2 bên bờ mương đan hoài Điểm này cũng không phải đông dân qua lại nên tôi nghĩ không cần thiết phải làm đèn xanh đèn đỏ mà chỉ cần làm giảm tốc dọc 2 bên bờ mương,. Đoạn đường này rất hay xảy ra tai nạn mà không thấy 1 chính quyền các cấp nào vào can thiệp để làm giảm tốc dọc 2 bên bờ mương đan hoài Điểm này cũng không phải đông dân qua lại nên tôi nghĩ không cần thiết phải làm đèn xanh đèn đỏ mà chỉ cần làm giảm tốc dọc 2 bên bờ mương,https://congdanso.hanoi.gov.vn/phan-anh/phan-anh-duong-hay-xay-ra-tai-nan-giao-thong-doc-duong-n6-giao-voi-muong-dan-hoai-263345
271415,Ha Noi,congdanso_hanoi,7,,"Hà Nội, ngày 24/4/2026 Kính gửi Sở xây dựng Hà Nội (Lần thứ hai) Từ năm 2024 đến nay tại dãy nhà số 92,94,96 phố Cửa Bắc sau khi Công ty Điện lực Hà Nội xây dựng bốt điện trước số nhà 94 Cửa Bắc (đường điện đào chạy ngang đường) Sở đã cho bê tông nhựa trám vào 02 vết cắt ngang đường, nhưng do các xe tải siêu trường, siêu trọng, xe trộn bê tông, các xe có trọng tải lớn vv...hằng đêm từ 21h30-4h00 sáng chạy với tốc độ cao (hơn 2 năm nay), chở nặng làm lún nền đường từ ngã tư Cửa Bắc + Phan Đình Phùng đến ngã tư Quán Thánh + Cửa Bắc gây tiếng động""rầm rầm"" đêm khuya mỗi khi xe tải chạy qua làm ""rung lắc"" nhà các hộ dân (trong khi đoạn đường Hàng Bún cắt Nguyễn Khắc Nhu không lún, không có xe siêu trường, siêu trọng, xe tải nặng chạy qua vừa được thảm nhựa lại). Đề nghị quý cơ quan sớm khắc phục trải bê tông nhựa đoạn đường từ ngã tư Cửa Bắc + Phan Đình Phùng đến ngã tư Quán Thánh + Cửa Bắc. Xin chân thành cảm ơn",". Hà Nội, ngày 24/4/2026 Kính gửi Sở xây dựng Hà Nội (Lần thứ hai) Từ năm 2024 đến nay tại dãy nhà số 92,94,96 phố Cửa Bắc sau khi Công ty Điện lực Hà Nội xây dựng bốt điện trước số nhà 94 Cửa Bắc (đường điện đào chạy ngang đường) Sở đã cho bê tông nhựa trám vào 02 vết cắt ngang đường, nhưng do các xe tải siêu trường, siêu trọng, xe trộn bê tông, các xe có trọng tải lớn vv...hằng đêm từ 21h30-4h00 sáng chạy với tốc độ cao (hơn 2 năm nay), chở nặng làm lún nền đường từ ngã tư Cửa Bắc + Phan Đình Phùng đến ngã tư Quán Thánh + Cửa Bắc gây tiếng động""rầm rầm"" đêm khuya mỗi khi xe tải chạy qua làm ""rung lắc"" nhà các hộ dân (trong khi đoạn đường Hàng Bún cắt Nguyễn Khắc Nhu không lún, không có xe siêu trường, siêu trọng, xe tải nặng chạy qua vừa được thảm nhựa lại). Đề nghị quý cơ quan sớm khắc phục trải bê tông nhựa đoạn đường từ ngã tư Cửa Bắc + Phan Đình Phùng đến ngã tư Quán Thánh + Cửa Bắc. Xin chân thành cảm ơn",https://congdanso.hanoi.gov.vn/phan-anh/de-nghi-trai-tham-duong-cua-bac-271415
268176,Ha Noi,congdanso_hanoi,7,,"Xe oto đỗ trong Vườn hoa Thượng Thanh, phường Bồ Đề, Hà Nội (sáng nay ngày 16/4/2026)",". Xe oto đỗ trong Vườn hoa Thượng Thanh, phường Bồ Đề, Hà Nội (sáng nay ngày 16/4/2026)",https://congdanso.hanoi.gov.vn/phan-anh/o-to-do-vi-pham-trat-tu-do-thi-268176
269044,Ha Noi,congdanso_hanoi,7,,"Oto đỗ lòng đường gây ách tắc giao thông vào giờ cao điểm. Chỗ này thường xuyên taxi, xe công nghệ đậu nhưng ít khi thấy bị xử lý. Việc này hàng ngày tôi đi qua diễn ra trong một thời gian dài.",". Oto đỗ lòng đường gây ách tắc giao thông vào giờ cao điểm. Chỗ này thường xuyên taxi, xe công nghệ đậu nhưng ít khi thấy bị xử lý. Việc này hàng ngày tôi đi qua diễn ra trong một thời gian dài.",https://congdanso.hanoi.gov.vn/phan-anh/oto-taxi-xe-cong-nghe-do-xe-truoc-truong-dh-bach-khoa-mat-cong-parabol-269044
224674,Ha Noi,congdanso_hanoi,8,,"Cạnh số nhà 21,ngõ 1,tuyến số 2 ,khu 1 (Xóm sát nhà văn hoá số 4 làng Giang xá,xã Hoài Đức). Từ nhiều năm có 1 chuồng chó để trên đường đi của xóm,nuôi 3 đến 4 con chó gây mất mĩ quan đô thị và vệ sinh môi trường,cản trở giao thông. Đồng thời gây nguy hiểm cho người và phương tiện đi lại. Đặc biệt là các cháu nhỏ k dám đi qua. Tiếng chó sủa ngày đêm mỗi khi có người đi gây ô nhiễm tiếng ồn. Để nghị chính quyền,các ban nghành giải quyết dứt điểm và triệt để. Tôi xin chân thành cảm ơn!",". Cạnh số nhà 21,ngõ 1,tuyến số 2 ,khu 1 (Xóm sát nhà văn hoá số 4 làng Giang xá,xã Hoài Đức). Từ nhiều năm có 1 chuồng chó để trên đường đi của xóm,nuôi 3 đến 4 con chó gây mất mĩ quan đô thị và vệ sinh môi trường,cản trở giao thông. Đồng thời gây nguy hiểm cho người và phương tiện đi lại. Đặc biệt là các cháu nhỏ k dám đi qua. Tiếng chó sủa ngày đêm mỗi khi có người đi gây ô nhiễm tiếng ồn. Để nghị chính quyền,các ban nghành giải quyết dứt điểm và triệt để. Tôi xin chân thành cảm ơn!",https://congdanso.hanoi.gov.vn/phan-anh/de-chuong-cho-tren-loi-di-cua-xom-224674
267776,Ha Noi,congdanso_hanoi,8,,"Tuyến đường từ đê Đáy đi gốc đa thôn nguyễn trãi, xã văn võ cũ, nay xã hòa phú. Mới được đầu tư tu sửa xong do quá trình thi công không được giám sát lên chất lượng đường đã xuống cấp nghiêm trọng. Đặc biệt tuyến có thiết kế lắp cống ở giữa đường nhưng làm không đảm bảo kỹ thuật, chất lượng kém đã hư hỏng, vỡ nhiều lắp tấm đan ở nhiều vị trí gây ra nhiều vụ tai nạn giao thông. Đề nghị cơ quan có thẩm quyền giúp đỡ nhân dân.",". Tuyến đường từ đê Đáy đi gốc đa thôn nguyễn trãi, xã văn võ cũ, nay xã hòa phú. Mới được đầu tư tu sửa xong do quá trình thi công không được giám sát lên chất lượng đường đã xuống cấp nghiêm trọng. Đặc biệt tuyến có thiết kế lắp cống ở giữa đường nhưng làm không đảm bảo kỹ thuật, chất lượng kém đã hư hỏng, vỡ nhiều lắp tấm đan ở nhiều vị trí gây ra nhiều vụ tai nạn giao thông. Đề nghị cơ quan có thẩm quyền giúp đỡ nhân dân.",https://congdanso.hanoi.gov.vn/phan-anh/ho-ga-xuong-cap-nghiem-trong-gay-mat-an-toan-giao-thong-tai-nan-giao-thong-267776
265991,Ha Noi,congdanso_hanoi,8,,"Mình đứng ở đây 15 phút, từ 19h23 đến bây giờ (19h38 là vừa thoát ra khỏi chỗ ùn ứ), có 1 người dân đứng ra điều tiết giùm trong suốt khoảng thời gian đấy mà không thấy CA phường hay đội điều tiết đâu? Trong khi đoạn ngã 4 Trương Định giao với Ngõ Trại Cá và đường Hoàng Mai luôn là tâm điểm ùn ứ từ 17h30 - 20h mỗi ngày trong suốt mấy năm nay rồi. Mình mong thành phố sớm có phương án giải quyết để điều tiết giao thông!",". Mình đứng ở đây 15 phút, từ 19h23 đến bây giờ (19h38 là vừa thoát ra khỏi chỗ ùn ứ), có 1 người dân đứng ra điều tiết giùm trong suốt khoảng thời gian đấy mà không thấy CA phường hay đội điều tiết đâu? Trong khi đoạn ngã 4 Trương Định giao với Ngõ Trại Cá và đường Hoàng Mai luôn là tâm điểm ùn ứ từ 17h30 - 20h mỗi ngày trong suốt mấy năm nay rồi. Mình mong thành phố sớm có phương án giải quyết để điều tiết giao thông!",https://congdanso.hanoi.gov.vn/phan-anh/un-tac-giao-thong---khong-thay-cadoi-dieu-tiet-cua-phuong-265991
268813,Ha Noi,congdanso_hanoi,8,,Xe ô tô thường xuyên đỗ dưới lòng đường mặc dù có biển cấm. Kính mong cơ quan chức năng xử lý triệt để nghiêm minh.,. Xe ô tô thường xuyên đỗ dưới lòng đường mặc dù có biển cấm. Kính mong cơ quan chức năng xử lý triệt để nghiêm minh.,https://congdanso.hanoi.gov.vn/phan-anh/do-xe-o-to-duoi-long-duong-268813
246242,Ha Noi,congdanso_hanoi,8,,Xe con 14A414.50 đi vào làn xe máy cấm ô tô trên cầu thăng long,. Xe con 14A414.50 đi vào làn xe máy cấm ô tô trên cầu thăng long,https://congdanso.hanoi.gov.vn/phan-anh/xe-oto-di-vao-lan-xe-may-tren-cau-thang-long-246242
271406,Ha Noi,congdanso_hanoi,8,,"Đỗ xe ô tô dưới lòng đường gây khó khăn cho cư dân đi lại, quán này có quan hệ hay bảo kê gì không mà liên tục vi phạm? Mong các lực lượng chức năng xử lý triệt để.",". Đỗ xe ô tô dưới lòng đường gây khó khăn cho cư dân đi lại, quán này có quan hệ hay bảo kê gì không mà liên tục vi phạm? Mong các lực lượng chức năng xử lý triệt để.",https://congdanso.hanoi.gov.vn/phan-anh/do-xe-o-to-duoi-long-duong-gay-kho-khan-cho-cu-dan-di-lai-271406
271507,Ha Noi,congdanso_hanoi,8,,Có biển cấm đỗ xe nhưng xe này vẫn ngang nhiên thường xuyên đỗ cả sáng cả tối,. Có biển cấm đỗ xe nhưng xe này vẫn ngang nhiên thường xuyên đỗ cả sáng cả tối,https://congdanso.hanoi.gov.vn/phan-anh/co-bien-cam-do-xe-nhung-van-ngang-nhien-do-ca-sang-ca-toi-271507
271021,Ha Noi,congdanso_hanoi,8,,"Kính gửi: UBND phường Láng, Công an phường Láng, các cơ quan chức năng. Tôi xin được phản ánh tình hình giao thông tại khu vực ngõ Láng Trung như sau: Trong thời gian gần đây tại vị trí trước cửa số nhà 31, 33, 35, 37 ngõ Láng Trung thường xuyên xuất hiện tình trạng đỗ xe ô tô tại nơi vị trí ngõ hẹp. Tình trạng đỗ xe ô tô nêu trên đã gây cản trở, ách tắc giao thông các giờ cao điểm buổi sáng và buổi chiều khi có lưu lượng tham gia giao thông cao, đồng thời làm gia tăng nguy cơ gây mất an toàn giao thông tại khu vực trên. Kính mong cơ quan chức năng tuyên truyền và có biện pháp ngăn ngừa tình trạng trên. Trân trọng cám ơn!",". Kính gửi: UBND phường Láng, Công an phường Láng, các cơ quan chức năng. Tôi xin được phản ánh tình hình giao thông tại khu vực ngõ Láng Trung như sau: Trong thời gian gần đây tại vị trí trước cửa số nhà 31, 33, 35, 37 ngõ Láng Trung thường xuyên xuất hiện tình trạng đỗ xe ô tô tại nơi vị trí ngõ hẹp. Tình trạng đỗ xe ô tô nêu trên đã gây cản trở, ách tắc giao thông các giờ cao điểm buổi sáng và buổi chiều khi có lưu lượng tham gia giao thông cao, đồng thời làm gia tăng nguy cơ gây mất an toàn giao thông tại khu vực trên. Kính mong cơ quan chức năng tuyên truyền và có biện pháp ngăn ngừa tình trạng trên. Trân trọng cám ơn!",https://congdanso.hanoi.gov.vn/phan-anh/vi-pham-giao-thong-271021
271316,Ha Noi,congdanso_hanoi,8,,"Oto thường xuyên đỗ tại vị trí ngõ hẹp gây cản trở giao thông, có nguy cơ gây mất an toàn giao thông. Đề nghị cơ quan chức năng nhắc nhở xử lý",". Oto thường xuyên đỗ tại vị trí ngõ hẹp gây cản trở giao thông, có nguy cơ gây mất an toàn giao thông. Đề nghị cơ quan chức năng nhắc nhở xử lý",https://congdanso.hanoi.gov.vn/phan-anh/can-tro-giao-thong-271316
271734,Ha Noi,congdanso_hanoi,8,,Hiện nay ngõ Láng Trung vẫn xuất hiện tình trạng đỗ xe oto tại vị trí đường ngõ hẹp cản trở giao thông tiềm ẩn nguy cơ gây mất an toàn giao thông vi phạm khoản 4 điều 18 luật trật tự an toàn giao thông 2024 (không được dừng đỗ xe tại nơi phần đường có chiều rộng chỉ đủ cho một làn xe cơ giới). Tôi đã kiến nghị nhiều lần tuy nhiên tình trạng trên vẫn tiếp tục tái diễn nhiều lần. Kính mong cơ quan chức năng kịp thời nhắc nhở tuyên truyền các chủ phương tiện trên. Trân trọng cám ơn!,. Hiện nay ngõ Láng Trung vẫn xuất hiện tình trạng đỗ xe oto tại vị trí đường ngõ hẹp cản trở giao thông tiềm ẩn nguy cơ gây mất an toàn giao thông vi phạm khoản 4 điều 18 luật trật tự an toàn giao thông 2024 (không được dừng đỗ xe tại nơi phần đường có chiều rộng chỉ đủ cho một làn xe cơ giới). Tôi đã kiến nghị nhiều lần tuy nhiên tình trạng trên vẫn tiếp tục tái diễn nhiều lần. Kính mong cơ quan chức năng kịp thời nhắc nhở tuyên truyền các chủ phương tiện trên. Trân trọng cám ơn!,https://congdanso.hanoi.gov.vn/phan-anh/vi-pham-giao-thong-271734
271401,Ha Noi,congdanso_hanoi,9,,"Trước cửa số nhà 33, 35, 37 ngõ Láng Trung, phường Láng thường xuyên xuất hiện oto đỗ xe tại vị trí ngõ hẹp, đoạn đường co hẹp gây ách tắc, cản trở gia tăng nguy cơ mất an toàn giao thông. Kính đề nghị cơ quan chức năng giải quyết tình hình trên. Trân trọng cám ơn.",". Trước cửa số nhà 33, 35, 37 ngõ Láng Trung, phường Láng thường xuyên xuất hiện oto đỗ xe tại vị trí ngõ hẹp, đoạn đường co hẹp gây ách tắc, cản trở gia tăng nguy cơ mất an toàn giao thông. Kính đề nghị cơ quan chức năng giải quyết tình hình trên. Trân trọng cám ơn.",https://congdanso.hanoi.gov.vn/phan-anh/vi-pham-an-toan-giao-thong-271401
